Name,Type,Province,District,Review_Author,Rating,User_Review,Photo_URL,Place_ID
Cape Weligama Luxury Resort,Hotel,Southern,Matara,Tehilla Duan,5,"From the very first moment, the experience has been absolutely wonderful! We received a significant room upgrade to premium villa. The service is excellent, the staff are incredibly kind, and the overall atmosphere is calm and luxurious.
The hotel sits on a cliff with a stunning view of the sea and adorable animals roaming around, which makes the stay even more special. There’s also a surf spot nearby — perfect for those who love the ocean and waves.
The food is delicious, with a wide variety, and even when we didn’t find something on the menu, the staff went above and beyond to prepare special dishes just for us.
Cape Weligama is truly one of the best hotels we’ve ever stayed at — everything feels thoughtful, elegant, and full of attention to detail.
Highly recommend Cape Weligama! We’re still in the middle of our six-night stay and already know we’ll be happy to come back.
A huge thank you to the entire team for making our vacation so unforgettable! 💛",https://maps.googleapis.com/maps/api/place/photo?maxwidth=800&photoreference=AciIO2dLrcpxg0KhG5NHtIb1_gxKZTMnhArH_8Jhi9_GcZXV5Y6NyyHsqUx0ocdVikZobFMfqoGUFYJjL1h7XI4PNWDpavUDyGZkVMUwWc4ra5_qOPSLMQMjs6dzaRkjrqiB44hHWInsQjHzSFTeTgAeBLu9nH_EBrtLn-URkKn-pIRdd098cu_qBrbz7ZVwvTkIRPRjB_wdej1CU0QNbwMWXjDse2F4FERozaBoGVxryLqX1bwwaVHRKbEmwKhlg9wUWASOGSPLW6uqnmjmtWsxKoh3FQptVrCvRyGO5YspcsJCG0Ec6hk&key=AIzaSyAd3zhAx9H5rTEZ7jtxkkXiTyN48qgdzGQ,ChIJu_8T_eEU4ToRlQDhXXQLZKA
Cape Weligama Luxury Resort,Hotel,Southern,Matara,Sachie Perera,5,"This property is located at a very unique site! Such magical feelings are expressed through out this stay. The resort has different views and the pool locations are breathtaking! The infinity pool is so magnificent!

The rooms we were staying at are connecting suites which were beyond spacious and very well maintained and equipped. The dressing area and the wardrobe area was very unique and so spacious.

The staff at the property were very friendly and professional they managed the guests so well. We felt so relaxed and welcoming.

Felt so blessed and lucky to have stayed at the property!",https://maps.googleapis.com/maps/api/place/photo?maxwidth=800&photoreference=AciIO2dLrcpxg0KhG5NHtIb1_gxKZTMnhArH_8Jhi9_GcZXV5Y6NyyHsqUx0ocdVikZobFMfqoGUFYJjL1h7XI4PNWDpavUDyGZkVMUwWc4ra5_qOPSLMQMjs6dzaRkjrqiB44hHWInsQjHzSFTeTgAeBLu9nH_EBrtLn-URkKn-pIRdd098cu_qBrbz7ZVwvTkIRPRjB_wdej1CU0QNbwMWXjDse2F4FERozaBoGVxryLqX1bwwaVHRKbEmwKhlg9wUWASOGSPLW6uqnmjmtWsxKoh3FQptVrCvRyGO5YspcsJCG0Ec6hk&key=AIzaSyAd3zhAx9H5rTEZ7jtxkkXiTyN48qgdzGQ,ChIJu_8T_eEU4ToRlQDhXXQLZKA
Cape Weligama Luxury Resort,Hotel,Southern,Matara,Sanhitha Abhayasundara,5,Best place to relax! Great innovative hearty food. It has this great view like from a light house. You can see the sunrise and sunset from one point. You get so many pools to have a chill time. The way they had used landscape to attract the environment is best. Great place for kids too and has a bigger kids pool,https://maps.googleapis.com/maps/api/place/photo?maxwidth=800&photoreference=AciIO2dLrcpxg0KhG5NHtIb1_gxKZTMnhArH_8Jhi9_GcZXV5Y6NyyHsqUx0ocdVikZobFMfqoGUFYJjL1h7XI4PNWDpavUDyGZkVMUwWc4ra5_qOPSLMQMjs6dzaRkjrqiB44hHWInsQjHzSFTeTgAeBLu9nH_EBrtLn-URkKn-pIRdd098cu_qBrbz7ZVwvTkIRPRjB_wdej1CU0QNbwMWXjDse2F4FERozaBoGVxryLqX1bwwaVHRKbEmwKhlg9wUWASOGSPLW6uqnmjmtWsxKoh3FQptVrCvRyGO5YspcsJCG0Ec6hk&key=AIzaSyAd3zhAx9H5rTEZ7jtxkkXiTyN48qgdzGQ,ChIJu_8T_eEU4ToRlQDhXXQLZKA
Cape Weligama Luxury Resort,Hotel,Southern,Matara,Alejandro Farré,5,"Our stay at Cape Weligama was truly memorable. The resort is set in one of the most stunning locations we’ve ever experienced – breathtaking views over the ocean, beautifully kept gardens, and an atmosphere of absolute peace and relaxation.

The service throughout was exceptional, warm, and attentive, making us feel genuinely welcomed. The villas are spacious, elegant, and private, offering everything one could expect from a luxury escape. The infinity pool overlooking the ocean and the different lookout points around the property were simply spectacular.

If we had to point out one area for improvement, it would be the dinner at the Atlas restaurant. While the setting is beautiful, the food did not quite live up to the standard of the rest of the resort – portions were small, flavors not particularly memorable, and the prices high for the experience. For now, I would recommend enjoying room service instead, which was excellent and, in our view, the best way to dine here until the Atlas restaurant raises its level.

That said, everything else – the place, the views, the service, the rooms, and the sense of space – was outstanding. Cape Weligama is a remarkable place to unwind, and we would return without hesitation.",https://maps.googleapis.com/maps/api/place/photo?maxwidth=800&photoreference=AciIO2dLrcpxg0KhG5NHtIb1_gxKZTMnhArH_8Jhi9_GcZXV5Y6NyyHsqUx0ocdVikZobFMfqoGUFYJjL1h7XI4PNWDpavUDyGZkVMUwWc4ra5_qOPSLMQMjs6dzaRkjrqiB44hHWInsQjHzSFTeTgAeBLu9nH_EBrtLn-URkKn-pIRdd098cu_qBrbz7ZVwvTkIRPRjB_wdej1CU0QNbwMWXjDse2F4FERozaBoGVxryLqX1bwwaVHRKbEmwKhlg9wUWASOGSPLW6uqnmjmtWsxKoh3FQptVrCvRyGO5YspcsJCG0Ec6hk&key=AIzaSyAd3zhAx9H5rTEZ7jtxkkXiTyN48qgdzGQ,ChIJu_8T_eEU4ToRlQDhXXQLZKA
Cape Weligama Luxury Resort,Hotel,Southern,Matara,Andrea Fink,5,"We stayed for our honeymoon at this incredible place for five nights. We were blown away by the big area this resort has, the view over the sea, our room and the service. The food was also excellent. We enjoyed our stay to the fullest, highly recommend this stunning stay!!!",https://maps.googleapis.com/maps/api/place/photo?maxwidth=800&photoreference=AciIO2dLrcpxg0KhG5NHtIb1_gxKZTMnhArH_8Jhi9_GcZXV5Y6NyyHsqUx0ocdVikZobFMfqoGUFYJjL1h7XI4PNWDpavUDyGZkVMUwWc4ra5_qOPSLMQMjs6dzaRkjrqiB44hHWInsQjHzSFTeTgAeBLu9nH_EBrtLn-URkKn-pIRdd098cu_qBrbz7ZVwvTkIRPRjB_wdej1CU0QNbwMWXjDse2F4FERozaBoGVxryLqX1bwwaVHRKbEmwKhlg9wUWASOGSPLW6uqnmjmtWsxKoh3FQptVrCvRyGO5YspcsJCG0Ec6hk&key=AIzaSyAd3zhAx9H5rTEZ7jtxkkXiTyN48qgdzGQ,ChIJu_8T_eEU4ToRlQDhXXQLZKA
Mandara Resort Mirissa,Hotel,Southern,Matara,Oshadhi Umaya,5,"Our experience at Mandara hotel was absolutely exceptional from start to finish. The highlight of our stay was the sunset lagoon boat ride – truly breathtaking and perfectly organised. Watching the sun set over the water was such a peaceful and memorable experience.

The buffet food was another standout, offering a wide variety of delicious dishes to suit every taste. The high tea experience was just as delightful, with a great selection of savoury bites and desserts served in a relaxed setting.

The room was spotless and well-maintained, with every detail thoughtfully arranged. We loved the view we had from our room. We really appreciated the cleanliness and comfort after a long day of exploring.

Overall, everything from the service to the atmosphere exceeded our expectations. Highly recommend this hotel for anyone looking for a perfect blend of relaxation, great food, and beautiful views.",https://maps.googleapis.com/maps/api/place/photo?maxwidth=800&photoreference=AciIO2eJy7xip5GNrVp-ZW5eFuX9NkU9hSxdiaFVqwXlMKPhpJrnrapV2QMaSA_qaSwa1BOXHAvQ7FfkLkPWJmgBnVI9hbMhik0Df5klllhHrT3T9GvKblwYiEJsdjvrz6WIuyqg7YSzhcqxWsTEExETktFhfQYbe2Z_Qa_LQ_8yfa2hQENTjOitr81yHIXE5Pyd7feNAHROt382dXV9LT8Bl2D3w20qxovgcbG8MahHxz2ENwEyfRF7PUZ2IBp7G_Tfh2E7aW_CemhIyTtU6oSMsgfV3c8avZAIbN2guQSaEaliCWfquovzSyn675FTXyZXm-q0XzKX_QVHWLuhFDOOcbv2-ZxTVvoCfx2RW0X2NlMf2dvLDFqomiZGowP7OxqlQCoBNHZcTrftO1eWTQHzlR1kcFLxrbSp1gueUPIGv05vkJusOk2Arn6K1UNG_tOEnviylPLCx0kxFdIQC0nj_UxKyO39KAdvmm9L6c1cKFkxy_Edj7G45etoUNyXEW6R4sJkxeu-VSXDJhAESYFyMSkYOEr2dYuhT5zqhdu6stAMZ1l8ZWMbOZwSTSx_Oy-aXZQAs9g-&key=AIzaSyAd3zhAx9H5rTEZ7jtxkkXiTyN48qgdzGQ,ChIJ89Kj5l8V4ToRzlFPBXZSYiI
Mandara Resort Mirissa,Hotel,Southern,Matara,Bhakti Acharya,2,"I stayed at Mandara Resort for 2 nights and 3 days. While the property holds a 4-star rating, unfortunately, my experience did not match the standards expected of such a rating.

Positives:
•	The location of the property is excellent.
•	The private beach is clean, well-maintained, and truly scenic.

Concerns during our stay:
•	Food service: On the first day, we ordered a simple meal of dal and plain rice. It took over 40 minutes to arrive, and despite clearly mentioning that I am allergic to mustard seeds, they were still included. The corrected order took an additional 30 minutes to be served.
•	Wi-Fi: My husband had meetings to attend and required a stable internet connection. The Wi-Fi speed was barely 1mbps. Despite repeated requests, the issue remained unresolved. The staff attributed it to weather conditions, although the weather was perfectly fine during our stay. This poor connectivity persisted throughout our visit.
•	Bathroom maintenance: The basin in our bathroom was clogged, and water wasn’t draining properly. We called twice for assistance, but no one came. Eventually, we had to purchase cleanser from the market and fix it ourselves.
•	Breakfast service: On the first morning, I requested hashbrowns at 9:48am, while breakfast was available until 10am. At 10:05am, the waiter returned only to say breakfast service had ended, and nothing could be provided.
•	Hospitality and service: At both check-in and check-out, no staff member offered assistance with our luggage, despite seeing us carry it. This is surprising for a property of this rating.
•	Infrastructure: The rooms and bathrooms were not at par with the 4-star standards or the prices being charged.

Overall, we experienced excellent hospitality across Sri Lanka, but this property fell short in multiple areas. It is disappointing, as the resort has great potential given its location and the number of bookings it attracts, even in the off-season. Improving service quality and infrastructure would greatly benefit both the guests and the property itself.

Additional note (not directly about the resort):
A serious issue we faced was with the auto drivers stationed outside the resort. They function as a group and prevent PickMe drivers from picking up guests. When we tried negotiating fairly, they demanded nearly five times the usual fare and threatened us if we mentioned using the PickMe app. On another occasion, they even stopped our cab driver, threatened him, and extorted 2000 LKR from him. While this is not the resort’s fault, it is worth being aware of, as it affects guests’ overall experience.",https://maps.googleapis.com/maps/api/place/photo?maxwidth=800&photoreference=AciIO2eJy7xip5GNrVp-ZW5eFuX9NkU9hSxdiaFVqwXlMKPhpJrnrapV2QMaSA_qaSwa1BOXHAvQ7FfkLkPWJmgBnVI9hbMhik0Df5klllhHrT3T9GvKblwYiEJsdjvrz6WIuyqg7YSzhcqxWsTEExETktFhfQYbe2Z_Qa_LQ_8yfa2hQENTjOitr81yHIXE5Pyd7feNAHROt382dXV9LT8Bl2D3w20qxovgcbG8MahHxz2ENwEyfRF7PUZ2IBp7G_Tfh2E7aW_CemhIyTtU6oSMsgfV3c8avZAIbN2guQSaEaliCWfquovzSyn675FTXyZXm-q0XzKX_QVHWLuhFDOOcbv2-ZxTVvoCfx2RW0X2NlMf2dvLDFqomiZGowP7OxqlQCoBNHZcTrftO1eWTQHzlR1kcFLxrbSp1gueUPIGv05vkJusOk2Arn6K1UNG_tOEnviylPLCx0kxFdIQC0nj_UxKyO39KAdvmm9L6c1cKFkxy_Edj7G45etoUNyXEW6R4sJkxeu-VSXDJhAESYFyMSkYOEr2dYuhT5zqhdu6stAMZ1l8ZWMbOZwSTSx_Oy-aXZQAs9g-&key=AIzaSyAd3zhAx9H5rTEZ7jtxkkXiTyN48qgdzGQ,ChIJ89Kj5l8V4ToRzlFPBXZSYiI
Mandara Resort Mirissa,Hotel,Southern,Matara,Amita Rai,3,"There everything was great. Nice sea facing room. The hotels offered us nice dinner and staffs were friendly.
BUT we had a little bad experience.
Since we were leaving at 3 am, the front desk officer herself had informed that they would be providing us packed breakfast. In the dinner time also, we had confirmed about our departure and packed breakfast. BUT the breakfast was not there in the morning, the available staff told us that they were not informed. SAD",https://maps.googleapis.com/maps/api/place/photo?maxwidth=800&photoreference=AciIO2eJy7xip5GNrVp-ZW5eFuX9NkU9hSxdiaFVqwXlMKPhpJrnrapV2QMaSA_qaSwa1BOXHAvQ7FfkLkPWJmgBnVI9hbMhik0Df5klllhHrT3T9GvKblwYiEJsdjvrz6WIuyqg7YSzhcqxWsTEExETktFhfQYbe2Z_Qa_LQ_8yfa2hQENTjOitr81yHIXE5Pyd7feNAHROt382dXV9LT8Bl2D3w20qxovgcbG8MahHxz2ENwEyfRF7PUZ2IBp7G_Tfh2E7aW_CemhIyTtU6oSMsgfV3c8avZAIbN2guQSaEaliCWfquovzSyn675FTXyZXm-q0XzKX_QVHWLuhFDOOcbv2-ZxTVvoCfx2RW0X2NlMf2dvLDFqomiZGowP7OxqlQCoBNHZcTrftO1eWTQHzlR1kcFLxrbSp1gueUPIGv05vkJusOk2Arn6K1UNG_tOEnviylPLCx0kxFdIQC0nj_UxKyO39KAdvmm9L6c1cKFkxy_Edj7G45etoUNyXEW6R4sJkxeu-VSXDJhAESYFyMSkYOEr2dYuhT5zqhdu6stAMZ1l8ZWMbOZwSTSx_Oy-aXZQAs9g-&key=AIzaSyAd3zhAx9H5rTEZ7jtxkkXiTyN48qgdzGQ,ChIJ89Kj5l8V4ToRzlFPBXZSYiI
Mandara Resort Mirissa,Hotel,Southern,Matara,Betül Vural,5,You can choose it for a nice and peaceful stay on Mirissa beach. The staff are very attentive and my friends and I enjoyed ourselves in the evening under the lights on the beach. They even brought a special sound system for this. A helpful and considerate place to stay. I will definitely visit again.,https://maps.googleapis.com/maps/api/place/photo?maxwidth=800&photoreference=AciIO2eJy7xip5GNrVp-ZW5eFuX9NkU9hSxdiaFVqwXlMKPhpJrnrapV2QMaSA_qaSwa1BOXHAvQ7FfkLkPWJmgBnVI9hbMhik0Df5klllhHrT3T9GvKblwYiEJsdjvrz6WIuyqg7YSzhcqxWsTEExETktFhfQYbe2Z_Qa_LQ_8yfa2hQENTjOitr81yHIXE5Pyd7feNAHROt382dXV9LT8Bl2D3w20qxovgcbG8MahHxz2ENwEyfRF7PUZ2IBp7G_Tfh2E7aW_CemhIyTtU6oSMsgfV3c8avZAIbN2guQSaEaliCWfquovzSyn675FTXyZXm-q0XzKX_QVHWLuhFDOOcbv2-ZxTVvoCfx2RW0X2NlMf2dvLDFqomiZGowP7OxqlQCoBNHZcTrftO1eWTQHzlR1kcFLxrbSp1gueUPIGv05vkJusOk2Arn6K1UNG_tOEnviylPLCx0kxFdIQC0nj_UxKyO39KAdvmm9L6c1cKFkxy_Edj7G45etoUNyXEW6R4sJkxeu-VSXDJhAESYFyMSkYOEr2dYuhT5zqhdu6stAMZ1l8ZWMbOZwSTSx_Oy-aXZQAs9g-&key=AIzaSyAd3zhAx9H5rTEZ7jtxkkXiTyN48qgdzGQ,ChIJ89Kj5l8V4ToRzlFPBXZSYiI
Mandara Resort Mirissa,Hotel,Southern,Matara,Rouwaida Shili,5,"I had an absolutely wonderful experience at Mandara Resort Mirissa! From the moment I arrived, I felt so welcomed and cared for, especially thanks to Mr. Nishantha, who truly made the stay unforgettable. He greeted me so kindly and took the time to explain everything in detail about the resort, the facilities, and nearby attractions. His genuine hospitality made me feel right at home.

One of the highlights for me was the special iced coffee it was prepared for me, it was the perfect refreshing treat and such a thoughtful gesture! Small details like that made a big difference in my experience.

The resort itself is incredibly quiet and peaceful, surrounded by natural beauty. Whether I was relaxing by the pool or enjoying the view, everything felt serene and luxurious. The atmosphere was just what I needed — calm, clean, and truly relaxing.

I honestly loved everything about my stay. If you're looking for a beautiful escape with exceptional service and a personal touch, Mandara Resort Mirissa is the perfect choice.",https://maps.googleapis.com/maps/api/place/photo?maxwidth=800&photoreference=AciIO2eJy7xip5GNrVp-ZW5eFuX9NkU9hSxdiaFVqwXlMKPhpJrnrapV2QMaSA_qaSwa1BOXHAvQ7FfkLkPWJmgBnVI9hbMhik0Df5klllhHrT3T9GvKblwYiEJsdjvrz6WIuyqg7YSzhcqxWsTEExETktFhfQYbe2Z_Qa_LQ_8yfa2hQENTjOitr81yHIXE5Pyd7feNAHROt382dXV9LT8Bl2D3w20qxovgcbG8MahHxz2ENwEyfRF7PUZ2IBp7G_Tfh2E7aW_CemhIyTtU6oSMsgfV3c8avZAIbN2guQSaEaliCWfquovzSyn675FTXyZXm-q0XzKX_QVHWLuhFDOOcbv2-ZxTVvoCfx2RW0X2NlMf2dvLDFqomiZGowP7OxqlQCoBNHZcTrftO1eWTQHzlR1kcFLxrbSp1gueUPIGv05vkJusOk2Arn6K1UNG_tOEnviylPLCx0kxFdIQC0nj_UxKyO39KAdvmm9L6c1cKFkxy_Edj7G45etoUNyXEW6R4sJkxeu-VSXDJhAESYFyMSkYOEr2dYuhT5zqhdu6stAMZ1l8ZWMbOZwSTSx_Oy-aXZQAs9g-&key=AIzaSyAd3zhAx9H5rTEZ7jtxkkXiTyN48qgdzGQ,ChIJ89Kj5l8V4ToRzlFPBXZSYiI
Paradise Beach Club Mirissa,Hotel,Southern,Matara,Antonella B,3,"We were a group of five who stayed for two nights at Paradise Beach Club Resort in Mirissa. While the location is absolutely stunning — right on the beach with beautiful views — our experience with the rooms left quite a bit to be desired.

My husband, our 4-year-old daughter, and I were charged for a double superior room, but only a king bed and a single mattress on the floor were provided. The room itself was far from what we expected for the price. The bathroom had a constant unpleasant smell, and the shower drain was so clogged that water started coming out from under the toilet. We had to request to be moved the next day.

Our friends’ room had a leaking toilet and, although they were overall satisfied, they also noticed it could have been much cleaner. The cleaning standards across the resort appear quite low — fans covered in dust, stained linens and towels, and minibars in very poor condition (dirty and old). It seems the cleaners aren’t provided with proper equipment to do their job properly.

The food was decent, though not what you’d expect from a 4-star resort. A downside is that even water wasn’t included during buffet meals, which felt unnecessary given the room rates.

On the positive side, the Ayurvedic clinic at the top of the building was an excellent experience — professional, relaxing, and very friendly staff. In fact, all the staff we interacted with were kind and helpful throughout our stay.

Overall, Paradise Beach Club Resort has so much potential thanks to its unbeatable beachfront location and lovely staff. However, the management really needs to invest more in room maintenance, cleanliness, and attention to detail to justify the prices and deliver the “superior” experience guests expect.",https://maps.googleapis.com/maps/api/place/photo?maxwidth=800&photoreference=AciIO2dTWmBrA5KLicsW35AHoc1bgjcM4wbWXBpK3Q5A0-dgZcixQGVdk0M26Lu3plaj8aXCEbVFCBdk76DddAXecJ3ptjhvID6C0VE_6uxc-Yl4v2PG6PISIeSBGqqemnCuB_iL8tre4xVjSjEZBwxjO_3y5PTPHHp16ntk6t7iIquTn5e9WwkVQgQyF5el81cymFuUtfrobQj4aX94Sj3wrcF3Z3s89xs2eIL_qfJEF7Oihr4ro2SIRs0vQXrnnEupgZgHG0_kVKnX1ZuGqhekcEnJncunjErwAzKpUWtNJ4Kyn_otZHQdto6N_KFE7W0wzszewe2v3P83SVX42CdgYlCaNPGwH7S3BChfh7MRkmFiBj9v0VnPMAFI8CilNnnxrS7NM4s8QKhWyrB2J5_hUST6hSmHfR7l08GCgVM71NdjOfliqBUF5Utf-V03DGzy1H7YlRSIgPUeer4I3aQn0cYeHFgQtqRxgrCUt1PtMv8Wv2Zil7IG6aWHOcRoqA904fIpzLOSERuG5d0SVA8KcoRPyu8Y0e-QzWXjfDyNJAdoPvENWs0C0AvZdvZwYtS_jGHctKUplsAkMw&key=AIzaSyAd3zhAx9H5rTEZ7jtxkkXiTyN48qgdzGQ,ChIJAQDAktQ_4ToRv_FMyTCGVQA
Paradise Beach Club Mirissa,Hotel,Southern,Matara,Ishtiaque Chowdhury,3,"The location of Paradise Beach Club is excellent—right on Mirissa beach with a nice pool and plenty of space to relax. The atmosphere feels tropical and inviting, and the beachfront setting is the main highlight of the property. Rooms are comfortable enough, and the staff are generally polite and helpful.

However, the dining experience was disappointing for a hotel marketed as 4-star. The breakfast and dinner spread were very average and did not reflect the level we expected. There were no live stations for traditional Sri Lankan dishes such as hoppers or dosa, which is something most guests look forward to when staying in Sri Lanka. On top of that, even a simple bottle of water was not included with the meals—they charged extra, which felt unnecessary and frustrating.

In short, the hotel is a good option if you are visiting Mirissa mainly for the beach and poolside relaxation, but when it comes to food and dining standards, there’s definitely room for improvement.",https://maps.googleapis.com/maps/api/place/photo?maxwidth=800&photoreference=AciIO2dTWmBrA5KLicsW35AHoc1bgjcM4wbWXBpK3Q5A0-dgZcixQGVdk0M26Lu3plaj8aXCEbVFCBdk76DddAXecJ3ptjhvID6C0VE_6uxc-Yl4v2PG6PISIeSBGqqemnCuB_iL8tre4xVjSjEZBwxjO_3y5PTPHHp16ntk6t7iIquTn5e9WwkVQgQyF5el81cymFuUtfrobQj4aX94Sj3wrcF3Z3s89xs2eIL_qfJEF7Oihr4ro2SIRs0vQXrnnEupgZgHG0_kVKnX1ZuGqhekcEnJncunjErwAzKpUWtNJ4Kyn_otZHQdto6N_KFE7W0wzszewe2v3P83SVX42CdgYlCaNPGwH7S3BChfh7MRkmFiBj9v0VnPMAFI8CilNnnxrS7NM4s8QKhWyrB2J5_hUST6hSmHfR7l08GCgVM71NdjOfliqBUF5Utf-V03DGzy1H7YlRSIgPUeer4I3aQn0cYeHFgQtqRxgrCUt1PtMv8Wv2Zil7IG6aWHOcRoqA904fIpzLOSERuG5d0SVA8KcoRPyu8Y0e-QzWXjfDyNJAdoPvENWs0C0AvZdvZwYtS_jGHctKUplsAkMw&key=AIzaSyAd3zhAx9H5rTEZ7jtxkkXiTyN48qgdzGQ,ChIJAQDAktQ_4ToRv_FMyTCGVQA
Paradise Beach Club Mirissa,Hotel,Southern,Matara,M Piper,5,"Stayed as a large group of 24. Our hotel room was Beautiful and clean. Food was delicious. Many options to eat - we have 3 major allergies to food groups- fish, nuts and Gluten - but we didn’t get sick.
Good service. Right on the beach!",https://maps.googleapis.com/maps/api/place/photo?maxwidth=800&photoreference=AciIO2dTWmBrA5KLicsW35AHoc1bgjcM4wbWXBpK3Q5A0-dgZcixQGVdk0M26Lu3plaj8aXCEbVFCBdk76DddAXecJ3ptjhvID6C0VE_6uxc-Yl4v2PG6PISIeSBGqqemnCuB_iL8tre4xVjSjEZBwxjO_3y5PTPHHp16ntk6t7iIquTn5e9WwkVQgQyF5el81cymFuUtfrobQj4aX94Sj3wrcF3Z3s89xs2eIL_qfJEF7Oihr4ro2SIRs0vQXrnnEupgZgHG0_kVKnX1ZuGqhekcEnJncunjErwAzKpUWtNJ4Kyn_otZHQdto6N_KFE7W0wzszewe2v3P83SVX42CdgYlCaNPGwH7S3BChfh7MRkmFiBj9v0VnPMAFI8CilNnnxrS7NM4s8QKhWyrB2J5_hUST6hSmHfR7l08GCgVM71NdjOfliqBUF5Utf-V03DGzy1H7YlRSIgPUeer4I3aQn0cYeHFgQtqRxgrCUt1PtMv8Wv2Zil7IG6aWHOcRoqA904fIpzLOSERuG5d0SVA8KcoRPyu8Y0e-QzWXjfDyNJAdoPvENWs0C0AvZdvZwYtS_jGHctKUplsAkMw&key=AIzaSyAd3zhAx9H5rTEZ7jtxkkXiTyN48qgdzGQ,ChIJAQDAktQ_4ToRv_FMyTCGVQA
